cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 7.200664048E+04, 8.477596359E-01, 9.070622947E+01, 1.929360257E+00, 2.169914317E+05
         2, 8.399999738E-01, 1.615384668E-01, 7.199954691E+04, 8.465114989E-01, 8.606707790E+01, 2.084144323E+00, 2.168745756E+05
         3, 8.399999738E-01, 1.572307646E-01, 7.199335368E+04, 8.454410604E-01, 8.187322921E+01, 2.202584545E+00, 2.167742111E+05
         4, 8.399999738E-01, 1.529230773E-01, 7.198878981E+04, 8.442774546E-01, 7.692774574E+01, 2.257948305E+00, 2.166622542E+05
         5, 8.399999738E-01, 1.486153901E-01, 7.198465365E+04, 8.429010778E-01, 7.053984128E+01, 2.268789317E+00, 2.165279288E+05
         6, 8.399999738E-01, 1.443076879E-01, 7.197875622E+04, 8.427037324E-01, 6.988478710E+01, 2.441740235E+00, 2.165149275E+05
         7, 8.399999738E-01, 1.400000006E-01, 7.197436606E+04, 8.453309192E-01, 8.233747258E+01, 2.885403525E+00, 2.167855773E+05
         8, 8.399999738E-01, 1.356923133E-01, 7.197054199E+04, 8.490872197E-01, 9.720997496E+01, 3.314126398E+00, 2.171667492E+05
         9, 8.399999738E-01, 1.313846111E-01, 7.196642246E+04, 8.515978851E-01, 1.059926361E+02, 3.554910066E+00, 2.174214811E+05
        10, 8.399999738E-01, 1.270769238E-01, 7.196162768E+04, 8.518989501E-01, 1.071586599E+02, 3.605363981E+00, 2.174569750E+05
        11, 8.399999738E-01, 1.227692291E-01, 7.195501783E+04, 8.512291990E-01, 1.052210470E+02, 3.589990475E+00, 2.173982772E+05
        12, 8.399999738E-01, 1.184615418E-01, 7.194871446E+04, 8.520600907E-01, 1.081704555E+02, 3.665149570E+00, 2.174881056E+05
        13, 8.399999738E-01, 1.141538471E-01, 7.194423525E+04, 8.543976883E-01, 1.155712049E+02, 3.797586565E+00, 2.177243748E+05
        14, 8.399999738E-01, 1.098461524E-01, 7.194071297E+04, 8.562877026E-01, 1.211957238E+02, 3.860156541E+00, 2.179143463E+05
        15, 8.399999738E-01, 1.055384651E-01, 7.193751192E+04, 8.564015168E-01, 1.216280686E+02, 3.798227378E+00, 2.179292496E+05
        16, 8.399999738E-01, 1.012307703E-01, 7.193328332E+04, 8.550469422E-01, 1.178812333E+02, 3.650930111E+00, 2.178011220E+05
        17, 8.399999738E-01, 9.692307562E-02, 7.192783521E+04, 8.543620630E-01, 1.160542231E+02, 3.539912284E+00, 2.177400597E+05
        18, 8.399999738E-01, 9.261538833E-02, 7.192370033E+04, 8.560495400E-01, 1.211042788E+02, 3.537165890E+00, 2.179108460E+05
        19, 8.399999738E-01, 8.830769360E-02, 7.192108931E+04, 8.588439292E-01, 1.288580373E+02, 3.560023785E+00, 2.181872527E+05
        20, 8.399999738E-01, 8.399999887E-02, 7.191861932E+04, 8.604923034E-01, 1.332283207E+02, 3.512876647E+00, 2.183505403E+05
        21, 8.399999738E-01, 7.969231158E-02, 7.191598496E+04, 8.602004371E-01, 1.325645302E+02, 3.374165209E+00, 2.183252449E+05
        22, 8.399999738E-01, 7.538461685E-02, 7.191364337E+04, 8.585959719E-01, 1.284455170E+02, 3.168701384E+00, 2.181717415E+05
        23, 8.399999738E-01, 7.107692212E-02, 7.191035712E+04, 8.567698064E-01, 1.235904074E+02, 2.948107329E+00, 2.179970524E+05
        24, 8.399999738E-01, 6.676923484E-02, 7.190666284E+04, 8.570248466E-01, 1.244218780E+02, 2.802994404E+00, 2.180263399E+05
        25, 8.399999738E-01, 6.246153638E-02, 7.190474822E+04, 8.601957978E-01, 1.329121235E+02, 2.747518933E+00, 2.183378566E+05
        26, 8.399999738E-01, 5.815384537E-02, 7.190364495E+04, 8.635517665E-01, 1.412549572E+02, 2.689175413E+00, 2.186639892E+05
        27, 8.399999738E-01, 5.384615436E-02, 7.190190988E+04, 8.647048494E-01, 1.440356849E+02, 2.571943267E+00, 2.187770299E+05
        28, 8.399999738E-01, 4.953845963E-02, 7.189942181E+04, 8.638581128E-01, 1.421118328E+02, 2.402210825E+00, 2.186984066E+05
        29, 8.399999738E-01, 4.523076862E-02, 7.189677810E+04, 8.624115337E-01, 1.387053348E+02, 2.205873672E+00, 2.185618642E+05
        30, 8.399999738E-01, 4.092307761E-02, 7.189445899E+04, 8.612805505E-01, 1.359824850E+02, 2.000214378E+00, 2.184550840E+05
        31, 8.399999738E-01, 3.661538288E-02, 7.189258390E+04, 8.606180762E-01, 1.343752953E+02, 1.789832755E+00, 2.183930074E+05
        32, 8.399999738E-01, 3.230769187E-02, 7.189111812E+04, 8.602355170E-01, 1.334499334E+02, 1.573086208E+00, 2.183575616E+05
        33, 8.399999738E-01, 2.800000086E-02, 7.189000124E+04, 8.599115993E-01, 1.326570600E+02, 1.347433445E+00, 2.183273801E+05
        34, 8.399999738E-01, 2.369230799E-02, 7.188858441E+04, 8.596614021E-01, 1.320583017E+02, 1.117074335E+00, 2.183046966E+05
        35, 8.399999738E-01, 1.938461512E-02, 7.188690946E+04, 8.620049133E-01, 1.380134391E+02, 9.134760828E-01, 2.185339854E+05
        36, 8.399999738E-01, 1.507692318E-02, 7.188495932E+04, 8.674762869E-01, 1.508385818E+02, 7.471042489E-01, 2.190622246E+05
        37, 8.399999738E-01, 1.076923031E-02, 7.188162314E+04, 8.699162311E-01, 1.562346926E+02, 5.822402305E-01, 2.192984862E+05
        38, 8.399999738E-01, 6.461538374E-03, 7.187424717E+04, 8.685639519E-01, 1.535149880E+02, 4.109725645E-01, 2.191783307E+05
        39, 8.399999738E-01, 2.153846202E-03, 7.184727966E+04, 8.665292485E-01, 1.497417597E+02, 2.806494619E-01, 2.190151443E+05
