cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 7.897746178E+04, 9.228729352E-01, 6.115416834E+01, 1.289922141E+00, 2.163511726E+05
         2, 8.399999738E-01, 1.615384668E-01, 7.897462518E+04, 9.219998365E-01, 5.650654892E+01, 1.339119259E+00, 2.162732102E+05
         3, 8.399999738E-01, 1.572307646E-01, 7.897239212E+04, 9.211580950E-01, 5.158512560E+01, 1.371190992E+00, 2.161973633E+05
         4, 8.399999738E-01, 1.529230773E-01, 7.896944487E+04, 9.210815721E-01, 5.131354916E+01, 1.522077358E+00, 2.161934407E+05
         5, 8.399999738E-01, 1.486153901E-01, 7.896664969E+04, 9.228913152E-01, 6.190299644E+01, 1.903258052E+00, 2.163645926E+05
         6, 8.399999738E-01, 1.443076879E-01, 7.896370523E+04, 9.260703841E-01, 7.689102622E+01, 2.337184682E+00, 2.166615028E+05
         7, 8.399999738E-01, 1.400000006E-01, 7.896012726E+04, 9.292016634E-01, 8.917705244E+01, 2.668909700E+00, 2.169526930E+05
         8, 8.399999738E-01, 1.356923133E-01, 7.895610695E+04, 9.310443490E-01, 9.571432144E+01, 2.845505573E+00, 2.171251927E+05
         9, 8.399999738E-01, 1.313846111E-01, 7.895195426E+04, 9.313529651E-01, 9.689843488E+01, 2.889041038E+00, 2.171577522E+05
        10, 8.399999738E-01, 1.270769238E-01, 7.894745389E+04, 9.309990513E-01, 9.590248375E+01, 2.878190713E+00, 2.171303608E+05
        11, 8.399999738E-01, 1.227692291E-01, 7.894294039E+04, 9.314320638E-01, 9.750652818E+01, 2.911304800E+00, 2.171746285E+05
        12, 8.399999738E-01, 1.184615418E-01, 7.893902551E+04, 9.331449926E-01, 1.030892093E+02, 3.006441886E+00, 2.173344034E+05
        13, 8.399999738E-01, 1.141538471E-01, 7.893557385E+04, 9.352759075E-01, 1.095641028E+02, 3.097739161E+00, 2.175308328E+05
        14, 8.399999738E-01, 1.098461524E-01, 7.893228879E+04, 9.366673710E-01, 1.136130833E+02, 3.124486273E+00, 2.176597174E+05
        15, 8.399999738E-01, 1.055384651E-01, 7.892922715E+04, 9.368319134E-01, 1.141707771E+02, 3.071989499E+00, 2.176777862E+05
        16, 8.399999738E-01, 1.012307703E-01, 7.892597176E+04, 9.361070902E-01, 1.122609530E+02, 2.967188674E+00, 2.176160284E+05
        17, 8.399999738E-01, 9.692307562E-02, 7.892238556E+04, 9.357890223E-01, 1.114852536E+02, 2.877018424E+00, 2.175912032E+05
        18, 8.399999738E-01, 9.261538833E-02, 7.891918791E+04, 9.369834545E-01, 1.149216197E+02, 2.848462486E+00, 2.177021267E+05
        19, 8.399999738E-01, 8.830769360E-02, 7.891661704E+04, 9.392685942E-01, 1.210913624E+02, 2.852984429E+00, 2.179097790E+05
        20, 8.399999738E-01, 8.399999887E-02, 7.891417334E+04, 9.412668982E-01, 1.262231231E+02, 2.833136698E+00, 2.180907476E+05
        21, 8.399999738E-01, 7.969231158E-02, 7.891156641E+04, 9.420716537E-01, 1.282743532E+02, 2.760770428E+00, 2.181651327E+05
        22, 8.399999738E-01, 7.538461685E-02, 7.890896711E+04, 9.417278465E-01, 1.275142028E+02, 2.639616569E+00, 2.181373121E+05
        23, 8.399999738E-01, 7.107692212E-02, 7.890671880E+04, 9.407754346E-01, 1.252300193E+02, 2.486214526E+00, 2.180548737E+05
        24, 8.399999738E-01, 6.676923484E-02, 7.890486870E+04, 9.397477478E-01, 1.226945776E+02, 2.318758435E+00, 2.179651195E+05
        25, 8.399999738E-01, 6.246153638E-02, 7.890264472E+04, 9.392639738E-01, 1.215236296E+02, 2.164068531E+00, 2.179242412E+05
        26, 8.399999738E-01, 5.815384537E-02, 7.890067244E+04, 9.407443327E-01, 1.253400058E+02, 2.060994945E+00, 2.180585281E+05
        27, 8.399999738E-01, 5.384615436E-02, 7.889934769E+04, 9.436986218E-01, 1.325196278E+02, 1.991571908E+00, 2.183224921E+05
        28, 8.399999738E-01, 4.953845963E-02, 7.889809429E+04, 9.460249347E-01, 1.378868506E+02, 1.908449449E+00, 2.185294088E+05
        29, 8.399999738E-01, 4.523076862E-02, 7.889650490E+04, 9.466010313E-01, 1.392153716E+02, 1.792145500E+00, 2.185818442E+05
        30, 8.399999738E-01, 4.092307761E-02, 7.889465301E+04, 9.459138003E-01, 1.377334455E+02, 1.650050246E+00, 2.185232480E+05
        31, 8.399999738E-01, 3.661538288E-02, 7.889278464E+04, 9.449385884E-01, 1.355773957E+02, 1.495632331E+00, 2.184391473E+05
        32, 8.399999738E-01, 3.230769187E-02, 7.889104187E+04, 9.442426033E-01, 1.340264110E+02, 1.337126948E+00, 2.183794541E+05
        33, 8.399999738E-01, 2.800000086E-02, 7.888940678E+04, 9.439212802E-01, 1.333273523E+02, 1.177098376E+00, 2.183527450E+05
        34, 8.399999738E-01, 2.369230799E-02, 7.888776498E+04, 9.438748191E-01, 1.332662200E+02, 1.015732029E+00, 2.183503705E+05
        35, 8.399999738E-01, 1.938461512E-02, 7.888593626E+04, 9.439980913E-01, 1.336050522E+02, 8.529534866E-01, 2.183632219E+05
        36, 8.399999738E-01, 1.507692318E-02, 7.888361468E+04, 9.442329517E-01, 1.342146149E+02, 6.890055115E-01, 2.183864660E+05
        37, 8.399999738E-01, 1.076923031E-02, 7.888013716E+04, 9.445577428E-01, 1.350593404E+02, 5.246558796E-01, 2.184188742E+05
        38, 8.399999738E-01, 6.461538374E-03, 7.887351770E+04, 9.449502601E-01, 1.361379742E+02, 3.631834270E-01, 2.184605681E+05
        39, 8.399999738E-01, 2.153846202E-03, 7.885051522E+04, 9.451573862E-01, 1.372317578E+02, 2.458393790E-01, 2.185031970E+05
