cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
        23, 8.399999738E-01, 7.107692212E-02, 7.820662635E+04, 9.328949389E-01, 1.263971648E+02, 2.565075124E+00, 2.180968107E+05
        24, 8.399999738E-01, 6.676923484E-02, 7.820477713E+04, 9.317313453E-01, 1.235186611E+02, 2.390092299E+00, 2.179941015E+05
        25, 8.399999738E-01, 6.246153638E-02, 7.820242678E+04, 9.309143939E-01, 1.214858081E+02, 2.221805755E+00, 2.179229667E+05
        26, 8.399999738E-01, 5.815384537E-02, 7.820027875E+04, 9.321758246E-01, 1.247902921E+02, 2.109303244E+00, 2.180389491E+05
        27, 8.399999738E-01, 5.384615436E-02, 7.819893340E+04, 9.352448467E-01, 1.323383893E+02, 2.039307086E+00, 2.183156744E+05
        28, 8.399999738E-01, 4.953845963E-02, 7.819773810E+04, 9.378283383E-01, 1.383399352E+02, 1.958305133E+00, 2.185472835E+05
        29, 8.399999738E-01, 4.523076862E-02, 7.819616838E+04, 9.385532878E-01, 1.400062479E+02, 1.841972476E+00, 2.186133609E+05
        30, 8.399999738E-01, 4.092307761E-02, 7.819427488E+04, 9.378595479E-01, 1.385072009E+02, 1.697154827E+00, 2.185537507E+05
        31, 8.399999738E-01, 3.661538288E-02, 7.819233648E+04, 9.368086937E-01, 1.361742269E+02, 1.538546770E+00, 2.184622946E+05
        32, 8.399999738E-01, 3.230769187E-02, 7.819052777E+04, 9.360435506E-01, 1.344581650E+02, 1.375442134E+00, 2.183959993E+05
        33, 8.399999738E-01, 2.800000086E-02, 7.818884007E+04, 9.356807931E-01, 1.336599065E+02, 1.210799791E+00, 2.183654178E+05
        34, 8.399999738E-01, 2.369230799E-02, 7.818715413E+04, 9.356140653E-01, 1.335521936E+02, 1.044844196E+00, 2.183612601E+05
        35, 8.399999738E-01, 1.938461512E-02, 7.818528160E+04, 9.357278122E-01, 1.338722523E+02, 8.774683975E-01, 2.183734197E+05
        36, 8.399999738E-01, 1.507692318E-02, 7.818290709E+04, 9.359567049E-01, 1.344735340E+02, 7.088994308E-01, 2.183963907E+05
        37, 8.399999738E-01, 1.076923031E-02, 7.817935153E+04, 9.362739175E-01, 1.353086664E+02, 5.399120247E-01, 2.184284894E+05
        38, 8.399999738E-01, 6.461538374E-03, 7.817258480E+04, 9.366513710E-01, 1.363642689E+02, 3.738630565E-01, 2.184693630E+05
        39, 8.399999738E-01, 2.153846202E-03, 7.814908453E+04, 9.368068369E-01, 1.373620337E+02, 2.531003534E-01, 2.185082989E+05
