cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 7.561680411E+04, 8.849235327E-01, 6.808176489E+01, 1.437417727E+00, 2.164788991E+05
         2, 8.399999738E-01, 1.615384668E-01, 7.561369732E+04, 8.835881278E-01, 6.127049061E+01, 1.465717252E+00, 2.163532708E+05
         3, 8.399999738E-01, 1.572307646E-01, 7.561090976E+04, 8.824071855E-01, 5.452527128E+01, 1.497118199E+00, 2.162419022E+05
         4, 8.399999738E-01, 1.529230773E-01, 7.560727662E+04, 8.826647204E-01, 5.635956153E+01, 1.740652346E+00, 2.162710191E+05
         5, 8.399999738E-01, 1.486153901E-01, 7.560405031E+04, 8.851243478E-01, 6.978023690E+01, 2.214604229E+00, 2.165126946E+05
         6, 8.399999738E-01, 1.443076879E-01, 7.560059137E+04, 8.886362972E-01, 8.521481269E+01, 2.672197756E+00, 2.168541578E+05
         7, 8.399999738E-01, 1.400000006E-01, 7.559657408E+04, 8.913686531E-01, 9.550005371E+01, 2.967074464E+00, 2.171194487E+05
         8, 8.399999738E-01, 1.356923133E-01, 7.559229766E+04, 8.922937364E-01, 9.884212214E+01, 3.080727628E+00, 2.172121675E+05
         9, 8.399999738E-01, 1.313846111E-01, 7.558719483E+04, 8.918891023E-01, 9.767454009E+01, 3.088503886E+00, 2.171794545E+05
        10, 8.399999738E-01, 1.270769238E-01, 7.558177378E+04, 8.920831550E-01, 9.854915354E+01, 3.132335585E+00, 2.172039667E+05
        11, 8.399999738E-01, 1.227692291E-01, 7.557721845E+04, 8.937741853E-01, 1.042641003E+02, 3.255385124E+00, 2.173693640E+05
        12, 8.399999738E-01, 1.184615418E-01, 7.557347564E+04, 8.959735540E-01, 1.111535301E+02, 3.373521364E+00, 2.175811120E+05
        13, 8.399999738E-01, 1.141538471E-01, 7.557007108E+04, 8.972490469E-01, 1.149883897E+02, 3.406926994E+00, 2.177048120E+05
        14, 8.399999738E-01, 1.098461524E-01, 7.556673938E+04, 8.970846181E-01, 1.146322113E+02, 3.343680972E+00, 2.176930883E+05
        15, 8.399999738E-01, 1.055384651E-01, 7.556261634E+04, 8.962154076E-01, 1.122523628E+02, 3.238113388E+00, 2.176159912E+05
        16, 8.399999738E-01, 1.012307703E-01, 7.555832419E+04, 8.964467512E-01, 1.130800188E+02, 3.185094709E+00, 2.176425376E+05
        17, 8.399999738E-01, 9.692307562E-02, 7.555499447E+04, 8.983619346E-01, 1.186298468E+02, 3.200941226E+00, 2.178259310E+05
        18, 8.399999738E-01, 9.261538833E-02, 7.555233538E+04, 9.006730699E-01, 1.249280836E+02, 3.214173731E+00, 2.180446925E+05
        19, 8.399999738E-01, 8.830769360E-02, 7.554972682E+04, 9.018999971E-01, 1.281711694E+02, 3.165722087E+00, 2.181616994E+05
        20, 8.399999738E-01, 8.399999887E-02, 7.554719236E+04, 9.016376135E-01, 1.275827600E+02, 3.045983236E+00, 2.181401335E+05
        21, 8.399999738E-01, 7.969231158E-02, 7.554486054E+04, 9.004042421E-01, 1.244655261E+02, 2.877252532E+00, 2.180279496E+05
        22, 8.399999738E-01, 7.538461685E-02, 7.554174400E+04, 8.992397189E-01, 1.214701218E+02, 2.707436361E+00, 2.179227628E+05
        23, 8.399999738E-01, 7.107692212E-02, 7.553883396E+04, 9.001279820E-01, 1.239335676E+02, 2.606325348E+00, 2.180088945E+05
        24, 8.399999738E-01, 6.676923484E-02, 7.553701342E+04, 9.029858457E-01, 1.312875447E+02, 2.561326915E+00, 2.182765096E+05
        25, 8.399999738E-01, 6.246153638E-02, 7.553549341E+04, 9.056249433E-01, 1.376878613E+02, 2.503532194E+00, 2.185219612E+05
        26, 8.399999738E-01, 5.815384537E-02, 7.553355432E+04, 9.065308235E-01, 1.398497046E+02, 2.397722754E+00, 2.186074475E+05
        27, 8.399999738E-01, 5.384615436E-02, 7.553122681E+04, 9.059265963E-01, 1.385169170E+02, 2.249840398E+00, 2.185544437E+05
        28, 8.399999738E-01, 4.953845963E-02, 7.552889890E+04, 9.047916814E-01, 1.359130253E+02, 2.078722793E+00, 2.184524367E+05
        29, 8.399999738E-01, 4.523076862E-02, 7.552688876E+04, 9.038094091E-01, 1.336131244E+02, 1.897522924E+00, 2.183639374E+05
        30, 8.399999738E-01, 4.092307761E-02, 7.552531981E+04, 9.031414620E-01, 1.320300266E+02, 1.710394209E+00, 2.183038713E+05
        31, 8.399999738E-01, 3.661538288E-02, 7.552417520E+04, 9.026790661E-01, 1.309238301E+02, 1.517116502E+00, 2.182623025E+05
        32, 8.399999738E-01, 3.230769187E-02, 7.552303736E+04, 9.024004107E-01, 1.302661638E+02, 1.321289314E+00, 2.182377276E+05
        33, 8.399999738E-01, 2.800000086E-02, 7.552154513E+04, 9.035019559E-01, 1.330293962E+02, 1.144669035E+00, 2.183414150E+05
        34, 8.399999738E-01, 2.369230799E-02, 7.552035583E+04, 9.076607638E-01, 1.428006592E+02, 1.007047702E+00, 2.187257147E+05
        35, 8.399999738E-01, 1.938461512E-02, 7.551901177E+04, 9.107524709E-01, 1.496105079E+02, 8.720486030E-01, 2.190096386E+05
        36, 8.399999738E-01, 1.507692318E-02, 7.551677878E+04, 9.105078053E-01, 1.491458793E+02, 7.211456343E-01, 2.189898098E+05
        37, 8.399999738E-01, 1.076923031E-02, 7.551297813E+04, 9.085492375E-01, 1.449836147E+02, 5.582234780E-01, 2.188152004E+05
        38, 8.399999738E-01, 6.461538374E-03, 7.550576286E+04, 9.067217780E-01, 1.410727657E+02, 3.912521967E-01, 2.186556456E+05
        39, 8.399999738E-01, 2.153846202E-03, 7.548150658E+04, 9.052771046E-01, 1.384110004E+02, 2.656999557E-01, 2.185495493E+05
