cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.434133601E+04, 7.631188021E-01, 1.122526369E+02, 2.424411660E+00, 2.176153431E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.433126304E+04, 7.625145067E-01, 1.105572837E+02, 2.772578249E+00, 2.175617344E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.432147426E+04, 7.616032336E-01, 1.077202348E+02, 3.031241723E+00, 2.174736402E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.431274534E+04, 7.601443686E-01, 1.026966309E+02, 3.183105845E+00, 2.173230371E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.430720373E+04, 7.586120644E-01, 9.694805210E+01, 3.261126043E+00, 2.171594483E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.430100028E+04, 7.566377541E-01, 8.891082714E+01, 3.288115739E+00, 2.169464561E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.428996647E+04, 7.565179669E-01, 8.894425829E+01, 3.575160826E+00, 2.169475849E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.428514521E+04, 7.608472051E-01, 1.064971509E+02, 4.187479836E+00, 2.174374678E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.428154138E+04, 7.648824216E-01, 1.204028640E+02, 4.599747046E+00, 2.178879232E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.427735585E+04, 7.654126249E-01, 1.222401469E+02, 4.683793674E+00, 2.179516070E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.426733656E+04, 7.633334989E-01, 1.158939399E+02, 4.608112076E+00, 2.177359996E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.425700848E+04, 7.637223724E-01, 1.175835085E+02, 4.713288228E+00, 2.177923926E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.425221359E+04, 7.669843761E-01, 1.279720302E+02, 4.941908924E+00, 2.181564793E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.424915706E+04, 7.691046867E-01, 1.342514422E+02, 5.021481721E+00, 2.183914021E+05
        15, 8.399999738E-01, 1.055384651E-01, 6.424581410E+04, 7.681692260E-01, 1.316887714E+02, 4.885016135E+00, 2.182940236E+05
        16, 8.399999738E-01, 1.012307703E-01, 6.424044791E+04, 7.654487043E-01, 1.237295558E+02, 4.633714645E+00, 2.180037826E+05
        17, 8.399999738E-01, 9.692307562E-02, 6.423070404E+04, 7.640200538E-01, 1.195796079E+02, 4.486724727E+00, 2.178596033E+05
        18, 8.399999738E-01, 9.261538833E-02, 6.422631830E+04, 7.669786044E-01, 1.288904454E+02, 4.566969215E+00, 2.181896116E+05
        19, 8.399999738E-01, 8.830769360E-02, 6.422513658E+04, 7.706549783E-01, 1.393710305E+02, 4.625984572E+00, 2.185906198E+05
        20, 8.399999738E-01, 8.399999887E-02, 6.422303583E+04, 7.714543124E-01, 1.415976476E+02, 4.518673844E+00, 2.186796931E+05
        21, 8.399999738E-01, 7.969231158E-02, 6.422027439E+04, 7.695738423E-01, 1.365677738E+02, 4.268547141E+00, 2.184798599E+05
        22, 8.399999738E-01, 7.538461685E-02, 6.421767547E+04, 7.667657128E-01, 1.285846187E+02, 3.949882214E+00, 2.181776333E+05
        23, 8.399999738E-01, 7.107692212E-02, 6.420993018E+04, 7.648070856E-01, 1.228938760E+02, 3.695191677E+00, 2.179732779E+05
        24, 8.399999738E-01, 6.676923484E-02, 6.420669619E+04, 7.681886404E-01, 1.331326934E+02, 3.660340909E+00, 2.183470597E+05
        25, 8.399999738E-01, 6.246153638E-02, 6.420694563E+04, 7.730913676E-01, 1.464210386E+02, 3.652167488E+00, 2.188767901E+05
        26, 8.399999738E-01, 5.815384537E-02, 6.420574659E+04, 7.747290966E-01, 1.506055223E+02, 3.529545747E+00, 2.190539050E+05
        27, 8.399999738E-01, 5.384615436E-02, 6.420243634E+04, 7.732795318E-01, 1.470514290E+02, 3.308646056E+00, 2.189028308E+05
        28, 8.399999738E-01, 4.953845963E-02, 6.419868470E+04, 7.711545972E-01, 1.416177410E+02, 3.045003906E+00, 2.186789152E+05
        29, 8.399999738E-01, 4.523076862E-02, 6.419574179E+04, 7.696285073E-01, 1.375732622E+02, 2.769506730E+00, 2.185176631E+05
        30, 8.399999738E-01, 4.092307761E-02, 6.419386255E+04, 7.686740947E-01, 1.349769533E+02, 2.485317592E+00, 2.184165414E+05
        31, 8.399999738E-01, 3.661538288E-02, 6.419292026E+04, 7.678770179E-01, 1.327436533E+02, 2.186254497E+00, 2.183310803E+05
        32, 8.399999738E-01, 3.230769187E-02, 6.419136105E+04, 7.670428200E-01, 1.303795137E+02, 1.880582965E+00, 2.182421959E+05
        33, 8.399999738E-01, 2.800000086E-02, 6.418892538E+04, 7.686397972E-01, 1.350600460E+02, 1.628010422E+00, 2.184192383E+05
        34, 8.399999738E-01, 2.369230799E-02, 6.418839567E+04, 7.750004743E-01, 1.518316692E+02, 1.458309534E+00, 2.191053132E+05
        35, 8.399999738E-01, 1.938461512E-02, 6.418741457E+04, 7.780281432E-01, 1.591300311E+02, 1.277690679E+00, 2.194288795E+05
        36, 8.399999738E-01, 1.507692318E-02, 6.418440993E+04, 7.761403104E-01, 1.547347008E+02, 1.063191676E+00, 2.192320827E+05
        37, 8.399999738E-01, 1.076923031E-02, 6.417909185E+04, 7.731100240E-01, 1.473719018E+02, 8.272564533E-01, 2.189148224E+05
        38, 8.399999738E-01, 6.461538374E-03, 6.416955574E+04, 7.709890297E-01, 1.421410966E+02, 5.828645436E-01, 2.186988188E+05
        39, 8.399999738E-01, 2.153846202E-03, 6.413867380E+04, 7.691529349E-01, 1.381758067E+02, 3.967038747E-01, 2.185402853E+05
