cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.990625371E+04, 8.212556349E-01, 8.331008605E+01, 1.770678598E+00, 2.168078119E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.990243750E+04, 8.190752038E-01, 7.337640216E+01, 1.804866613E+00, 2.165858730E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.989771583E+04, 8.172426702E-01, 6.389333817E+01, 1.880879973E+00, 2.164002826E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.989221075E+04, 8.182439441E-01, 6.972508326E+01, 2.328224333E+00, 2.165116703E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.988790204E+04, 8.219421859E-01, 8.712116914E+01, 2.960636322E+00, 2.169012380E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.988338720E+04, 8.256008767E-01, 1.013302862E+02, 3.425799001E+00, 2.172835110E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.987874799E+04, 8.269170726E-01, 1.060687983E+02, 3.620562967E+00, 2.174238509E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.987160759E+04, 8.259361307E-01, 1.029916568E+02, 3.637947974E+00, 2.173321321E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.986379864E+04, 8.260410509E-01, 1.036734832E+02, 3.737418793E+00, 2.173523308E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.985821942E+04, 8.282815198E-01, 1.113466366E+02, 3.952425156E+00, 2.175878428E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.985413012E+04, 8.306084208E-01, 1.186938130E+02, 4.110273142E+00, 2.178290426E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.985048252E+04, 8.310976766E-01, 1.202754037E+02, 4.110926377E+00, 2.178829401E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.984564771E+04, 8.297576113E-01, 1.164309829E+02, 3.989306988E+00, 2.177530322E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.983915027E+04, 8.288191728E-01, 1.137696397E+02, 3.895504491E+00, 2.176655628E+05
