cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.712300306E+04, 7.935600719E-01, 1.034471481E+02, 2.203446916E+00, 2.173443498E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.711499285E+04, 7.917814963E-01, 9.715497303E+01, 2.372200949E+00, 2.171644641E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.710877920E+04, 7.901758771E-01, 9.102632228E+01, 2.496864046E+00, 2.170000881E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.710489967E+04, 7.882936037E-01, 8.305421954E+01, 2.540003719E+00, 2.168022175E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.709650202E+04, 7.864115999E-01, 7.445670459E+01, 2.633455909E+00, 2.166091744E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.709025644E+04, 7.887217308E-01, 8.572378444E+01, 3.180518335E+00, 2.168669920E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.708575652E+04, 7.931843212E-01, 1.036351234E+02, 3.773155519E+00, 2.173512396E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.708110414E+04, 7.962017657E-01, 1.141328672E+02, 4.108900174E+00, 2.176776156E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.707576747E+04, 7.961576093E-01, 1.141929763E+02, 4.170725865E+00, 2.176796453E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.706632017E+04, 7.946114303E-01, 1.094260099E+02, 4.141716762E+00, 2.175275991E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.705821302E+04, 7.956225431E-01, 1.131215098E+02, 4.284372750E+00, 2.176450499E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.705369220E+04, 7.984858523E-01, 1.222858548E+02, 4.487821456E+00, 2.179529476E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.705044071E+04, 8.000765036E-01, 1.270927100E+02, 4.548285803E+00, 2.181239662E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.704728550E+04, 7.991073400E-01, 1.243728082E+02, 4.425779406E+00, 2.180262750E+05
        15, 8.399999738E-01, 1.055384651E-01, 6.703969832E+04, 7.968057629E-01, 1.176327661E+02, 4.240223706E+00, 2.177934435E+05
        16, 8.399999738E-01, 1.012307703E-01, 6.703267493E+04, 7.973699459E-01, 1.196529452E+02, 4.224612685E+00, 2.178617825E+05
        17, 8.399999738E-01, 9.692307562E-02, 6.702955401E+04, 8.005869313E-01, 1.292758232E+02, 4.318046335E+00, 2.182034871E+05
        18, 8.399999738E-01, 9.261538833E-02, 6.702742364E+04, 8.029970739E-01, 1.359889380E+02, 4.326683461E+00, 2.184574366E+05
        19, 8.399999738E-01, 8.830769360E-02, 6.702488824E+04, 8.028120144E-01, 1.355779485E+02, 4.188865597E+00, 2.184413530E+05
        20, 8.399999738E-01, 8.399999887E-02, 6.702240224E+04, 8.007012537E-01, 1.298530326E+02, 3.941586732E+00, 2.182243723E+05
        21, 8.399999738E-01, 7.969231158E-02, 6.701693268E+04, 7.982684149E-01, 1.229752892E+02, 3.682915272E+00, 2.179761220E+05
        22, 8.399999738E-01, 7.538461685E-02, 6.701171644E+04, 7.990764539E-01, 1.255580175E+02, 3.573941267E+00, 2.180675453E+05
        23, 8.399999738E-01, 7.107692212E-02, 6.701012070E+04, 8.030603272E-01, 1.367337903E+02, 3.575413227E+00, 2.184855590E+05
        24, 8.399999738E-01, 6.676923484E-02, 6.700911700E+04, 8.061820636E-01, 1.448138727E+02, 3.525301354E+00, 2.188099175E+05
        25, 8.399999738E-01, 6.246153638E-02, 6.700670771E+04, 8.063814251E-01, 1.453862584E+02, 3.372642904E+00, 2.188334536E+05
        26, 8.399999738E-01, 5.815384537E-02, 6.700343332E+04, 8.047278139E-01, 1.413144174E+02, 3.148574810E+00, 2.186667710E+05
        27, 8.399999738E-01, 5.384615436E-02, 6.700060230E+04, 8.028194303E-01, 1.364115358E+02, 2.891477553E+00, 2.184723742E+05
        28, 8.399999738E-01, 4.953845963E-02, 6.699891690E+04, 8.012642688E-01, 1.322439958E+02, 2.618668180E+00, 2.183124980E+05
        29, 8.399999738E-01, 4.523076862E-02, 6.699750994E+04, 8.000437090E-01, 1.288705420E+02, 2.341719902E+00, 2.181866902E+05
        30, 8.399999738E-01, 4.092307761E-02, 6.699426382E+04, 8.002330901E-01, 1.295224526E+02, 2.111648182E+00, 2.182105662E+05
        31, 8.399999738E-01, 3.661538288E-02, 6.699343053E+04, 8.052156566E-01, 1.428866605E+02, 1.985713446E+00, 2.187296407E+05
        32, 8.399999738E-01, 3.230769187E-02, 6.699335702E+04, 8.095605161E-01, 1.534568018E+02, 1.859450019E+00, 2.191762564E+05
        33, 8.399999738E-01, 2.800000086E-02, 6.699199619E+04, 8.096593898E-01, 1.537278901E+02, 1.682970161E+00, 2.191880413E+05
        34, 8.399999738E-01, 2.369230799E-02, 6.698941482E+04, 8.074060267E-01, 1.484453600E+02, 1.471448599E+00, 2.189603188E+05
        35, 8.399999738E-01, 1.938461512E-02, 6.698632262E+04, 8.053704243E-01, 1.435025834E+02, 1.246186004E+00, 2.187544521E+05
        36, 8.399999738E-01, 1.507692318E-02, 6.698276660E+04, 8.041976628E-01, 1.406198727E+02, 1.015523988E+00, 2.186375807E+05
        37, 8.399999738E-01, 1.076923031E-02, 6.697790695E+04, 8.035328252E-01, 1.390450093E+02, 7.810372102E-01, 2.185747139E+05
        38, 8.399999738E-01, 6.461538374E-03, 6.696917334E+04, 8.029559655E-01, 1.378048122E+02, 5.466127894E-01, 2.185257074E+05
        39, 8.399999738E-01, 2.153846202E-03, 6.694006420E+04, 8.016993062E-01, 1.353815734E+02, 3.711869470E-01, 2.184312825E+05
