cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 7.113098550E+04, 8.379151565E-01, 9.250924345E+01, 1.964514975E+00, 2.170385563E+05
         2, 8.399999738E-01, 1.615384668E-01, 7.112388349E+04, 8.363983935E-01, 8.681832329E+01, 2.099020194E+00, 2.168931035E+05
         3, 8.399999738E-01, 1.572307646E-01, 7.111814010E+04, 8.351969363E-01, 8.202048374E+01, 2.206973067E+00, 2.167776534E+05
         4, 8.399999738E-01, 1.529230773E-01, 7.111408915E+04, 8.337794826E-01, 7.580329672E+01, 2.242123725E+00, 2.166377518E+05
         5, 8.399999738E-01, 1.486153901E-01, 7.110886678E+04, 8.323318601E-01, 6.891825756E+01, 2.278255501E+00, 2.164956845E+05
         6, 8.399999738E-01, 1.443076879E-01, 7.110322856E+04, 8.332202383E-01, 7.371823696E+01, 2.598553165E+00, 2.165935397E+05
         7, 8.399999738E-01, 1.400000006E-01, 7.109904005E+04, 8.365896184E-01, 8.875123666E+01, 3.097074070E+00, 2.169422359E+05
         8, 8.399999738E-01, 1.356923133E-01, 7.109503238E+04, 8.401558797E-01, 1.021637511E+02, 3.485596069E+00, 2.173077543E+05
         9, 8.399999738E-01, 1.313846111E-01, 7.109083055E+04, 8.417608963E-01, 1.077159024E+02, 3.652982781E+00, 2.174740965E+05
        10, 8.399999738E-01, 1.270769238E-01, 7.108479695E+04, 8.412037166E-01, 1.061164920E+02, 3.656665793E+00, 2.174253299E+05
        11, 8.399999738E-01, 1.227692291E-01, 7.107757998E+04, 8.410655403E-01, 1.059399815E+02, 3.690631087E+00, 2.174200281E+05
        12, 8.399999738E-01, 1.184615418E-01, 7.107195316E+04, 8.429143280E-01, 1.121108461E+02, 3.831740922E+00, 2.176120592E+05
        13, 8.399999738E-01, 1.141538471E-01, 7.106792604E+04, 8.453523503E-01, 1.196098097E+02, 3.959419219E+00, 2.178599953E+05
        14, 8.399999738E-01, 1.098461524E-01, 7.106445124E+04, 8.463810862E-01, 1.226857601E+02, 3.966149379E+00, 2.179662826E+05
        15, 8.399999738E-01, 1.055384651E-01, 7.106097865E+04, 8.455062665E-01, 1.203009607E+02, 3.847500262E+00, 2.178835164E+05
        16, 8.399999738E-01, 1.012307703E-01, 7.105540282E+04, 8.439278972E-01, 1.158340928E+02, 3.693207191E+00, 2.177329364E+05
        17, 8.399999738E-01, 9.692307562E-02, 7.105004746E+04, 8.444520017E-01, 1.175958514E+02, 3.648256936E+00, 2.177915341E+05
        18, 8.399999738E-01, 9.261538833E-02, 7.104688281E+04, 8.471402310E-01, 1.254072573E+02, 3.688759794E+00, 2.180622628E+05
        19, 8.399999738E-01, 8.830769360E-02, 7.104451845E+04, 8.495594789E-01, 1.319895960E+02, 3.688110818E+00, 2.183038689E+05
        20, 8.399999738E-01, 8.399999887E-02, 7.104193869E+04, 8.500434708E-01, 1.333310257E+02, 3.587357645E+00, 2.183545179E+05
        21, 8.399999738E-01, 7.969231158E-02, 7.103940463E+04, 8.487743207E-01, 1.300887285E+02, 3.399818683E+00, 2.182325369E+05
        22, 8.399999738E-01, 7.538461685E-02, 7.103641666E+04, 8.468528906E-01, 1.249704951E+02, 3.174854352E+00, 2.180461658E+05
        23, 8.399999738E-01, 7.107692212E-02, 7.103214848E+04, 8.461735276E-01, 1.232144648E+02, 3.000384417E+00, 2.179838633E+05
        24, 8.399999738E-01, 6.676923484E-02, 7.102950113E+04, 8.486756198E-01, 1.301521812E+02, 2.935520894E+00, 2.182344718E+05
        25, 8.399999738E-01, 6.246153638E-02, 7.102830447E+04, 8.522965222E-01, 1.394385365E+02, 2.894629379E+00, 2.185914440E+05
