cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.225469794E+04, 7.401344982E-01, 1.183606175E+02, 2.575627425E+00, 2.178163197E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.224347662E+04, 7.399676058E-01, 1.182374091E+02, 3.015583357E+00, 2.178125135E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.223193162E+04, 7.394888301E-01, 1.170703454E+02, 3.359728451E+00, 2.177736651E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.222137705E+04, 7.383688391E-01, 1.136178333E+02, 3.581709031E+00, 2.176603089E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.221276022E+04, 7.367179155E-01, 1.080091474E+02, 3.694036293E+00, 2.174831659E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.220768044E+04, 7.349468923E-01, 1.014257594E+02, 3.730423114E+00, 2.172865859E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.219870061E+04, 7.329626657E-01, 9.362636388E+01, 3.779063104E+00, 2.170696991E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.218757370E+04, 7.342393227E-01, 9.951644845E+01, 4.197143497E+00, 2.172324033E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.218377293E+04, 7.393491285E-01, 1.184862714E+02, 4.798203598E+00, 2.178229015E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.218072250E+04, 7.425246061E-01, 1.287914351E+02, 5.090463420E+00, 2.181866973E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.217636604E+04, 7.415030067E-01, 1.257768948E+02, 5.044436299E+00, 2.180771966E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.216211311E+04, 7.387297538E-01, 1.172550611E+02, 4.936971747E+00, 2.177817036E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.215325061E+04, 7.407783546E-01, 1.243479125E+02, 5.145753938E+00, 2.180263745E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.215046821E+04, 7.446930694E-01, 1.363054847E+02, 5.370884805E+00, 2.184711715E+05
        15, 8.399999738E-01, 1.055384651E-01, 6.214766590E+04, 7.456988987E-01, 1.392664319E+02, 5.352946771E+00, 2.185875006E+05
        16, 8.399999738E-01, 1.012307703E-01, 6.214396159E+04, 7.434389984E-01, 1.328759100E+02, 5.115403662E+00, 2.183391421E+05
        17, 8.399999738E-01, 9.692307562E-02, 6.213707073E+04, 7.402567928E-01, 1.233060876E+02, 4.818385917E+00, 2.179891159E+05
        18, 8.399999738E-01, 9.261538833E-02, 6.212650937E+04, 7.396776462E-01, 1.218385261E+02, 4.714803954E+00, 2.179376724E+05
        19, 8.399999738E-01, 8.830769360E-02, 6.212400103E+04, 7.438738003E-01, 1.348687024E+02, 4.837928631E+00, 2.184148359E+05
        20, 8.399999738E-01, 8.399999887E-02, 6.212358486E+04, 7.474346815E-01, 1.448561697E+02, 4.864117545E+00, 2.188132654E+05
        21, 8.399999738E-01, 7.969231158E-02, 6.212109617E+04, 7.472592331E-01, 1.444695058E+02, 4.694397427E+00, 2.187970803E+05
        22, 8.399999738E-01, 7.538461685E-02, 6.211800620E+04, 7.446976967E-01, 1.374702681E+02, 4.390215389E+00, 2.185152803E+05
        23, 8.399999738E-01, 7.107692212E-02, 6.211577890E+04, 7.417236734E-01, 1.287508130E+02, 4.031144988E+00, 2.181838266E+05
        24, 8.399999738E-01, 6.676923484E-02, 6.210690751E+04, 7.397215418E-01, 1.227743032E+02, 3.755187505E+00, 2.179691552E+05
        25, 8.399999738E-01, 6.246153638E-02, 6.210440155E+04, 7.439926926E-01, 1.359314236E+02, 3.734029101E+00, 2.184545250E+05
        26, 8.399999738E-01, 5.815384537E-02, 6.210562299E+04, 7.493529874E-01, 1.505101256E+02, 3.718800113E+00, 2.190500071E+05
        27, 8.399999738E-01, 5.384615436E-02, 6.210454580E+04, 7.505454074E-01, 1.535832220E+02, 3.569956875E+00, 2.191831147E+05
        28, 8.399999738E-01, 4.953845963E-02, 6.210092286E+04, 7.485729510E-01, 1.486421502E+02, 3.323806188E+00, 2.189699224E+05
        29, 8.399999738E-01, 4.523076862E-02, 6.209696955E+04, 7.463698137E-01, 1.428852380E+02, 3.044569615E+00, 2.187303401E+05
        30, 8.399999738E-01, 4.092307761E-02, 6.209388294E+04, 7.450583117E-01, 1.393552650E+02, 2.761302568E+00, 2.185880311E+05
        31, 8.399999738E-01, 3.661538288E-02, 6.209158677E+04, 7.444245578E-01, 1.376425565E+02, 2.475072835E+00, 2.185201646E+05
        32, 8.399999738E-01, 3.230769187E-02, 6.208981526E+04, 7.440686370E-01, 1.366885363E+02, 2.180030670E+00, 2.184826473E+05
        33, 8.399999738E-01, 2.800000086E-02, 6.208852964E+04, 7.437008447E-01, 1.356751338E+02, 1.870079849E+00, 2.184431081E+05
        34, 8.399999738E-01, 2.369230799E-02, 6.208748426E+04, 7.430828900E-01, 1.339099184E+02, 1.541197975E+00, 2.183750873E+05
        35, 8.399999738E-01, 1.938461512E-02, 6.208499041E+04, 7.429309492E-01, 1.335532841E+02, 1.215196325E+00, 2.183613589E+05
        36, 8.399999738E-01, 1.507692318E-02, 6.208302391E+04, 7.504225606E-01, 1.539666247E+02, 9.810210805E-01, 2.191982518E+05
        37, 8.399999738E-01, 1.076923031E-02, 6.207977375E+04, 7.548049920E-01, 1.646349602E+02, 7.672012170E-01, 2.196828936E+05
        38, 8.399999738E-01, 6.461538374E-03, 6.207108656E+04, 7.534772152E-01, 1.617697582E+02, 5.459995912E-01, 2.195494873E+05
        39, 8.399999738E-01, 2.153846202E-03, 6.203796358E+04, 7.507895530E-01, 1.562401727E+02, 3.749808398E-01, 2.192987050E+05
