cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 7.619348137E+04, 8.946112674E-01, 8.125763641E+01, 1.727907153E+00, 2.167596245E+05
         2, 8.399999738E-01, 1.615384668E-01, 7.618720189E+04, 8.937087108E-01, 7.777130241E+01, 1.876384038E+00, 2.166806383E+05
         3, 8.399999738E-01, 1.572307646E-01, 7.618145109E+04, 8.930129721E-01, 7.501549174E+01, 1.996462853E+00, 2.166206618E+05
         4, 8.399999738E-01, 1.529230773E-01, 7.617689478E+04, 8.922451253E-01, 7.174998484E+01, 2.058779888E+00, 2.165523539E+05
         5, 8.399999738E-01, 1.486153901E-01, 7.617362046E+04, 8.911847118E-01, 6.679410494E+01, 2.053335913E+00, 2.164544390E+05
         6, 8.399999738E-01, 1.443076879E-01, 7.616903985E+04, 8.903653311E-01, 6.281535468E+01, 2.090692330E+00, 2.163809235E+05
         7, 8.399999738E-01, 1.400000006E-01, 7.616500391E+04, 8.918619112E-01, 7.058909282E+01, 2.392193752E+00, 2.165290017E+05
         8, 8.399999738E-01, 1.356923133E-01, 7.616159791E+04, 8.951719283E-01, 8.498114578E+01, 2.797881788E+00, 2.168485842E+05
         9, 8.399999738E-01, 1.313846111E-01, 7.615786964E+04, 8.985172408E-01, 9.731588032E+01, 3.110577575E+00, 2.171695005E+05
        10, 8.399999738E-01, 1.270769238E-01, 7.615375979E+04, 9.003494275E-01, 1.034939495E+02, 3.257620510E+00, 2.173465486E+05
        11, 8.399999738E-01, 1.227692291E-01, 7.614927866E+04, 9.003999672E-01, 1.038226766E+02, 3.264167737E+00, 2.173562732E+05
        12, 8.399999738E-01, 1.184615418E-01, 7.614395940E+04, 8.998845757E-01, 1.023775195E+02, 3.229491250E+00, 2.173137469E+05
        13, 8.399999738E-01, 1.141538471E-01, 7.613880997E+04, 9.005961270E-01, 1.048324799E+02, 3.262775131E+00, 2.173863182E+05
        14, 8.399999738E-01, 1.098461524E-01, 7.613474913E+04, 9.027007236E-01, 1.113688034E+02, 3.353247641E+00, 2.175879231E+05
        15, 8.399999738E-01, 1.055384651E-01, 7.613130966E+04, 9.047947608E-01, 1.174653133E+02, 3.411202440E+00, 2.177869215E+05
        16, 8.399999738E-01, 1.012307703E-01, 7.612809339E+04, 9.056262052E-01, 1.198537483E+02, 3.381718758E+00, 2.178677229E+05
        17, 8.399999738E-01, 9.692307562E-02, 7.612511219E+04, 9.050299619E-01, 1.183233745E+02, 3.267902032E+00, 2.178156367E+05
        18, 8.399999738E-01, 9.261538833E-02, 7.612123037E+04, 9.038191102E-01, 1.150706473E+02, 3.121442702E+00, 2.177072446E+05
        19, 8.399999738E-01, 8.830769360E-02, 7.611717333E+04, 9.040336417E-01, 1.158162340E+02, 3.036624211E+00, 2.177317184E+05
        20, 8.399999738E-01, 8.399999887E-02, 7.611426000E+04, 9.062676171E-01, 1.220304967E+02, 3.026784112E+00, 2.179424816E+05
        21, 8.399999738E-01, 7.969231158E-02, 7.611199259E+04, 9.089120555E-01, 1.289284375E+02, 3.016626198E+00, 2.181893311E+05
