cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 8.107863246E+04, 9.490536753E-01, 6.905639915E+01, 1.463463574E+00, 2.164979716E+05
         2, 8.399999738E-01, 1.615384668E-01, 8.107389387E+04, 9.481726642E-01, 6.516809423E+01, 1.562412528E+00, 2.164235894E+05
         3, 8.399999738E-01, 1.572307646E-01, 8.106995822E+04, 9.477497935E-01, 6.330973856E+01, 1.668292221E+00, 2.163895909E+05
         4, 8.399999738E-01, 1.529230773E-01, 8.106671202E+04, 9.472077137E-01, 6.073443418E+01, 1.726112268E+00, 2.163440644E+05
         5, 8.399999738E-01, 1.486153901E-01, 8.106369952E+04, 9.467376380E-01, 5.841918976E+01, 1.779702926E+00, 2.163047516E+05
         6, 8.399999738E-01, 1.443076879E-01, 8.106032134E+04, 9.471752737E-01, 6.094769540E+01, 1.946400746E+00, 2.163478804E+05
         7, 8.399999738E-01, 1.400000006E-01, 8.105704406E+04, 9.491731779E-01, 7.071592885E+01, 2.260005939E+00, 2.165314721E+05
         8, 8.399999738E-01, 1.356923133E-01, 8.105367901E+04, 9.522161100E-01, 8.329214128E+01, 2.600464875E+00, 2.168079052E+05
         9, 8.399999738E-01, 1.313846111E-01, 8.104982609E+04, 9.550452458E-01, 9.344907695E+01, 2.853857607E+00, 2.170640942E+05
        10, 8.399999738E-01, 1.270769238E-01, 8.104566789E+04, 9.566563059E-01, 9.881645367E+01, 2.978656320E+00, 2.172113578E+05
        11, 8.399999738E-01, 1.227692291E-01, 8.104163957E+04, 9.568857616E-01, 9.968250532E+01, 2.990206881E+00, 2.172358823E+05
        12, 8.399999738E-01, 1.184615418E-01, 8.103736265E+04, 9.563649504E-01, 9.820794818E+01, 2.945017555E+00, 2.171942326E+05
        13, 8.399999738E-01, 1.141538471E-01, 8.103295238E+04, 9.564902107E-01, 9.876750131E+01, 2.933415095E+00, 2.172099402E+05
        14, 8.399999738E-01, 1.098461524E-01, 8.102909616E+04, 9.580159796E-01, 1.035812852E+02, 2.990582938E+00, 2.173488920E+05
        15, 8.399999738E-01, 1.055384651E-01, 8.102575563E+04, 9.602823980E-01, 1.102401241E+02, 3.064777757E+00, 2.175519932E+05
        16, 8.399999738E-01, 1.012307703E-01, 8.102245513E+04, 9.620785652E-01, 1.152451403E+02, 3.093201730E+00, 2.177129527E+05
        17, 8.399999738E-01, 9.692307562E-02, 8.101911835E+04, 9.627403926E-01, 1.170981512E+02, 3.052551985E+00, 2.177743122E+05
        18, 8.399999738E-01, 9.261538833E-02, 8.101603461E+04, 9.623765331E-01, 1.162408169E+02, 2.952309497E+00, 2.177456988E+05
        19, 8.399999738E-01, 8.830769360E-02, 8.101331787E+04, 9.615072661E-01, 1.140123415E+02, 2.817596025E+00, 2.176724169E+05
        20, 8.399999738E-01, 8.399999887E-02, 8.101034860E+04, 9.608746898E-01, 1.123931678E+02, 2.687241953E+00, 2.176200381E+05
        21, 8.399999738E-01, 7.969231158E-02, 8.100749309E+04, 9.616566568E-01, 1.146045677E+02, 2.609279846E+00, 2.176915631E+05
        22, 8.399999738E-01, 7.538461685E-02, 8.100528779E+04, 9.639141957E-01, 1.205566439E+02, 2.577949666E+00, 2.178911397E+05
        23, 8.399999738E-01, 7.107692212E-02, 8.100334532E+04, 9.663006518E-01, 1.265053787E+02, 2.542303797E+00, 2.181006968E+05
        24, 8.399999738E-01, 6.676923484E-02, 8.100117356E+04, 9.675878657E-01, 1.296215907E+02, 2.467852195E+00, 2.182144608E+05
        25, 8.399999738E-01, 6.246153638E-02, 8.099873849E+04, 9.676248561E-01, 1.297782731E+02, 2.352816972E+00, 2.182201775E+05
        26, 8.399999738E-01, 5.815384537E-02, 8.099628980E+04, 9.669870893E-01, 1.283497086E+02, 2.211119902E+00, 2.181675003E+05
        27, 8.399999738E-01, 5.384615436E-02, 8.099407664E+04, 9.662640464E-01, 1.266919190E+02, 2.056110502E+00, 2.181071131E+05
        28, 8.399999738E-01, 4.953845963E-02, 8.099221838E+04, 9.657288493E-01, 1.254560476E+02, 1.894514060E+00, 2.180625841E+05
        29, 8.399999738E-01, 4.523076862E-02, 8.099073172E+04, 9.653970442E-01, 1.246935776E+02, 1.727924004E+00, 2.180352993E+05
        30, 8.399999738E-01, 4.092307761E-02, 8.098956257E+04, 9.652035440E-01, 1.242562012E+02, 1.556721839E+00, 2.180196920E+05
        31, 8.399999738E-01, 3.661538288E-02, 8.098837385E+04, 9.652180965E-01, 1.243286570E+02, 1.385600170E+00, 2.180221887E+05
        32, 8.399999738E-01, 3.230769187E-02, 8.098692046E+04, 9.663046599E-01, 1.270046923E+02, 1.231566077E+00, 2.181180422E+05
        33, 8.399999738E-01, 2.800000086E-02, 8.098572496E+04, 9.693695792E-01, 1.341543439E+02, 1.105580837E+00, 2.183842664E+05
        34, 8.399999738E-01, 2.369230799E-02, 8.098450565E+04, 9.718063842E-01, 1.395546161E+02, 9.800104778E-01, 2.185950094E+05
        35, 8.399999738E-01, 1.938461512E-02, 8.098280600E+04, 9.719383415E-01, 1.398833401E+02, 8.392905324E-01, 2.186080717E+05
        36, 8.399999738E-01, 1.507692318E-02, 8.098035734E+04, 9.706652842E-01, 1.371822055E+02, 6.865534708E-01, 2.185013162E+05
        37, 8.399999738E-01, 1.076923031E-02, 8.097667161E+04, 9.693046941E-01, 1.342557645E+02, 5.276670239E-01, 2.183880132E+05
        38, 8.399999738E-01, 6.461538374E-03, 8.096994033E+04, 9.683017339E-01, 1.321616446E+02, 3.677273780E-01, 2.183084337E+05
        39, 8.399999738E-01, 2.153846202E-03, 8.094739986E+04, 9.673967762E-01, 1.306966829E+02, 2.487939767E-01, 2.182535105E+05
