cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.085401563E+04, 7.227051965E-01, 1.156529391E+02, 2.496566795E+00, 2.177259048E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.084818957E+04, 7.192716023E-01, 1.030183063E+02, 2.665051794E+00, 2.173320435E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.083697340E+04, 7.163959083E-01, 9.132194721E+01, 2.939688126E+00, 2.170081181E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.082638929E+04, 7.191703366E-01, 1.036088107E+02, 3.758672369E+00, 2.173504453E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.081973011E+04, 7.248070226E-01, 1.241166437E+02, 4.571268548E+00, 2.180173843E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.081279284E+04, 7.266801063E-01, 1.303277699E+02, 4.918527180E+00, 2.182432203E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.080425108E+04, 7.241303171E-01, 1.224817584E+02, 4.905180401E+00, 2.179603437E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.078638421E+04, 7.214757692E-01, 1.140547120E+02, 4.951445073E+00, 2.176761595E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.077854842E+04, 7.246598454E-01, 1.252030947E+02, 5.387668077E+00, 2.180571705E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.077524381E+04, 7.280515011E-01, 1.358096695E+02, 5.686740980E+00, 2.184524296E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.077138850E+04, 7.275025983E-01, 1.343138881E+02, 5.645753979E+00, 2.183947455E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.076414287E+04, 7.242530882E-01, 1.244376437E+02, 5.410583031E+00, 2.180299561E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.074897156E+04, 7.223446391E-01, 1.186526037E+02, 5.331777923E+00, 2.178292962E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.074429221E+04, 7.259286057E-01, 1.305089136E+02, 5.580569522E+00, 2.182509493E+05
        15, 8.399999738E-01, 1.055384651E-01, 6.074374174E+04, 7.294122501E-01, 1.408505826E+02, 5.712382051E+00, 2.186513470E+05
        16, 8.399999738E-01, 1.012307703E-01, 6.074211087E+04, 7.289988438E-01, 1.397321098E+02, 5.565199583E+00, 2.186063582E+05
