cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.399999738E-01, 1.658461541E-01, 6.781899473E+04, 8.008427433E-01, 1.000061628E+02, 2.124590956E+00, 2.172444686E+05
         2, 8.399999738E-01, 1.615384668E-01, 6.781167373E+04, 7.986402632E-01, 9.180032203E+01, 2.238511820E+00, 2.170200932E+05
         3, 8.399999738E-01, 1.572307646E-01, 6.780680772E+04, 7.970942219E-01, 8.552605866E+01, 2.350935272E+00, 2.168615088E+05
         4, 8.399999738E-01, 1.529230773E-01, 6.780238604E+04, 7.952076627E-01, 7.705990778E+01, 2.400832664E+00, 2.166652541E+05
         5, 8.399999738E-01, 1.486153901E-01, 6.779407127E+04, 7.945723859E-01, 7.437963374E+01, 2.646290886E+00, 2.166075493E+05
         6, 8.399999738E-01, 1.443076879E-01, 6.778912798E+04, 7.979745223E-01, 9.012784837E+01, 3.264504875E+00, 2.169775098E+05
         7, 8.399999738E-01, 1.400000006E-01, 6.778474863E+04, 8.021576207E-01, 1.061332908E+02, 3.779412921E+00, 2.174259753E+05
         8, 8.399999738E-01, 1.356923133E-01, 6.778002358E+04, 8.040207634E-01, 1.125915652E+02, 4.010309827E+00, 2.176276689E+05
         9, 8.399999738E-01, 1.313846111E-01, 6.777307418E+04, 8.031808489E-01, 1.100872069E+02, 4.027583912E+00, 2.175481638E+05
        10, 8.399999738E-01, 1.270769238E-01, 6.776399910E+04, 8.026385826E-01, 1.086200895E+02, 4.075279913E+00, 2.175024624E+05
        11, 8.399999738E-01, 1.227692291E-01, 6.775749692E+04, 8.045925641E-01, 1.152874369E+02, 4.267116824E+00, 2.177155773E+05
        12, 8.399999738E-01, 1.184615418E-01, 6.775341592E+04, 8.071194150E-01, 1.231831031E+02, 4.428830743E+00, 2.179842812E+05
        13, 8.399999738E-01, 1.141538471E-01, 6.774994710E+04, 8.077527328E-01, 1.251629355E+02, 4.425653544E+00, 2.180543919E+05
        14, 8.399999738E-01, 1.098461524E-01, 6.774553796E+04, 8.062655861E-01, 1.209152641E+02, 4.279701373E+00, 2.179051541E+05
        15, 8.399999738E-01, 1.055384651E-01, 6.773800591E+04, 8.047560093E-01, 1.165418521E+02, 4.144589607E+00, 2.177568997E+05
        16, 8.399999738E-01, 1.012307703E-01, 6.773237403E+04, 8.062007261E-01, 1.211961683E+02, 4.172021461E+00, 2.179147229E+05
        17, 8.399999738E-01, 9.692307562E-02, 6.772968634E+04, 8.092453145E-01, 1.301066171E+02, 4.244699626E+00, 2.182341278E+05
        18, 8.399999738E-01, 9.261538833E-02, 6.772743905E+04, 8.108703297E-01, 1.346240936E+02, 4.210898057E+00, 2.184046268E+05
        19, 8.399999738E-01, 8.830769360E-02, 6.772493889E+04, 8.100981610E-01, 1.326211558E+02, 4.044188100E+00, 2.183280987E+05
        20, 8.399999738E-01, 8.399999887E-02, 6.772177726E+04, 8.079349392E-01, 1.266809091E+02, 3.799835466E+00, 2.181081726E+05
        21, 8.399999738E-01, 7.969231158E-02, 6.771573486E+04, 8.064737527E-01, 1.226258718E+02, 3.598296496E+00, 2.179637970E+05
        22, 8.399999738E-01, 7.538461685E-02, 6.771201770E+04, 8.087479614E-01, 1.293266995E+02, 3.553130021E+00, 2.182045053E+05
        23, 8.399999738E-01, 7.107692212E-02, 6.771082917E+04, 8.126072185E-01, 1.397285536E+02, 3.546181996E+00, 2.186035950E+05
        24, 8.399999738E-01, 6.676923484E-02, 6.770918888E+04, 8.144914721E-01, 1.445357957E+02, 3.456082244E+00, 2.187983742E+05
        25, 8.399999738E-01, 6.246153638E-02, 6.770634492E+04, 8.137802252E-01, 1.428524597E+02, 3.273466014E+00, 2.187292116E+05
        26, 8.399999738E-01, 5.815384537E-02, 6.770331191E+04, 8.119131222E-01, 1.381767785E+02, 3.035530540E+00, 2.185416177E+05
        27, 8.399999738E-01, 5.384615436E-02, 6.770120862E+04, 8.100639701E-01, 1.333331415E+02, 2.771516871E+00, 2.183538638E+05
        28, 8.399999738E-01, 4.953845963E-02, 6.769996780E+04, 8.085163214E-01, 1.291049574E+02, 2.495965583E+00, 2.181954205E+05
        29, 8.399999738E-01, 4.523076862E-02, 6.769637026E+04, 8.077802276E-01, 1.271432416E+02, 2.252821703E+00, 2.181235726E+05
        30, 8.399999738E-01, 4.092307761E-02, 6.769499307E+04, 8.119691331E-01, 1.385990652E+02, 2.126882042E+00, 2.185576179E+05
        31, 8.399999738E-01, 3.661538288E-02, 6.769501328E+04, 8.168678705E-01, 1.507184851E+02, 2.020753138E+00, 2.190575689E+05
        32, 8.399999738E-01, 3.230769187E-02, 6.769403262E+04, 8.180012443E-01, 1.533957822E+02, 1.863612260E+00, 2.191735880E+05
        33, 8.399999738E-01, 2.800000086E-02, 6.769177179E+04, 8.162091626E-01, 1.492522221E+02, 1.663269911E+00, 2.189946579E+05
        34, 8.399999738E-01, 2.369230799E-02, 6.768900316E+04, 8.141188100E-01, 1.442479657E+02, 1.444723672E+00, 2.187851143E+05
        35, 8.399999738E-01, 1.938461512E-02, 6.768610703E+04, 8.128259744E-01, 1.410875440E+02, 1.220624691E+00, 2.186564336E+05
        36, 8.399999738E-01, 1.507692318E-02, 6.768277807E+04, 8.121749232E-01, 1.395236120E+02, 9.933441076E-01, 2.185937801E+05
        37, 8.399999738E-01, 1.076923031E-02, 6.767810062E+04, 8.117865922E-01, 1.386654113E+02, 7.631221461E-01, 2.185596775E+05
        38, 8.399999738E-01, 6.461538374E-03, 6.766954436E+04, 8.113552969E-01, 1.378099120E+02, 5.336066114E-01, 2.185259062E+05
        39, 8.399999738E-01, 2.153846202E-03, 6.764080670E+04, 8.101851834E-01, 1.356309974E+02, 3.622660529E-01, 2.184409214E+05
