cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
       109, 4.099135995E-01, 1.049901843E-01, 5.255435953E+04, 7.352935143E-01, 3.203715288E+02,-2.662471031E+00, 2.304550124E+05
       110, 4.058974981E-01, 1.050261110E-01, 5.399339645E+04, 7.496509286E-01, 3.142677222E+02,-4.335558431E+00, 2.299042824E+05
       111, 4.018816352E-01, 1.050843522E-01, 5.514387321E+04, 7.611113752E-01, 3.094406837E+02,-5.889240759E+00, 2.294772209E+05
       112, 3.978661597E-01, 1.051641703E-01, 5.625222759E+04, 7.720971385E-01, 3.047897306E+02,-7.344320224E+00, 2.290725875E+05
       113, 3.938511312E-01, 1.052648351E-01, 5.733408756E+04, 7.827604517E-01, 3.002379335E+02,-8.704685688E+00, 2.286829802E+05
       114, 3.898366690E-01, 1.053856313E-01, 5.839324390E+04, 7.931436226E-01, 2.957681608E+02,-9.973155931E+00, 2.283064653E+05
       115, 3.858228326E-01, 1.055258214E-01, 5.943087420E+04, 8.032627476E-01, 2.913746203E+02,-1.115277830E+01, 2.279421578E+05
       116, 3.818096817E-01, 1.056846902E-01, 6.044726811E+04, 8.131248663E-01, 2.870553828E+02,-1.224666966E+01, 2.275895343E+05
       117, 3.777972758E-01, 1.058614925E-01, 6.144234696E+04, 8.227331840E-01, 2.828101874E+02,-1.325795809E+01, 2.272482309E+05
       118, 3.737857044E-01, 1.060555130E-01, 6.241585788E+04, 8.320890260E-01, 2.786396222E+02,-1.418976223E+01, 2.269179664E+05
       119, 3.697749078E-01, 1.062660292E-01, 6.336745007E+04, 8.411926088E-01, 2.745447983E+02,-1.504518737E+01, 2.265985116E+05
       120, 3.657650054E-01, 1.064923108E-01, 6.429669388E+04, 8.500432368E-01, 2.705272602E+02,-1.582733679E+01, 2.262896783E+05
       121, 3.617559671E-01, 1.067336351E-01, 6.520305425E+04, 8.586390502E-01, 2.665890745E+02,-1.653935363E+01, 2.259913237E+05
       122, 3.577477932E-01, 1.069892794E-01, 6.608580086E+04, 8.669761500E-01, 2.627331597E+02,-1.718454983E+01, 2.257033727E+05
       123, 3.537405431E-01, 1.072585136E-01, 6.694382896E+04, 8.750468593E-01, 2.589639450E+02,-1.776682796E+01, 2.254258639E+05
       124, 3.497341573E-01, 1.075406447E-01, 6.777577826E+04, 8.828410941E-01, 2.552870101E+02,-1.829213532E+01, 2.251589236E+05
       125, 3.457286954E-01, 1.078350395E-01, 6.858338075E+04, 8.903804252E-01, 2.516974651E+02,-1.877197967E+01, 2.249019464E+05
       126, 3.417240977E-01, 1.081412509E-01, 6.936959940E+04, 8.976967443E-01, 2.481842664E+02,-1.921429463E+01, 2.246539070E+05
       127, 3.377203643E-01, 1.084589139E-01, 7.013591017E+04, 9.048052931E-01, 2.447403803E+02,-1.962067918E+01, 2.244140797E+05
       128, 3.337175548E-01, 1.087876782E-01, 7.088326717E+04, 9.117165686E-01, 2.413614802E+02,-1.999238481E+01, 2.241819571E+05
       129, 3.297156394E-01, 1.091271639E-01, 7.161235971E+04, 9.184386171E-01, 2.380446364E+02,-2.033060060E+01, 2.239571482E+05
       130, 3.257146180E-01, 1.094770059E-01, 7.232370959E+04, 9.249778562E-01, 2.347877558E+02,-2.063649392E+01, 2.237393340E+05
