cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.379999995E-01, 0.000000000E+00, 6.974334554E+04, 8.362845106E-01, 1.379738617E+02, 3.299363720E-01, 2.185323249E+05
         2, 8.339999914E-01, 0.000000000E+00, 6.971089954E+04, 8.362757348E-01, 1.389343053E+02, 3.010263793E-01, 2.185702480E+05
         3, 8.299999833E-01, 0.000000000E+00, 6.964253520E+04, 8.357083637E-01, 1.395691587E+02, 2.722618613E-01, 2.185954590E+05
         4, 8.259999752E-01, 0.000000000E+00, 6.957587454E+04, 8.351448840E-01, 1.401606451E+02, 2.590545075E-01, 2.186190525E+05
         5, 8.220000267E-01, 0.000000000E+00, 6.950943397E+04, 8.345774552E-01, 1.407340357E+02, 2.540368886E-01, 2.186420200E+05
         6, 8.180000186E-01, 0.000000000E+00, 6.944234912E+04, 8.340011784E-01, 1.413031168E+02, 2.535568430E-01, 2.186649079E+05
         7, 8.140000105E-01, 0.000000000E+00, 6.937405873E+04, 8.334125067E-01, 1.418758458E+02, 2.557662825E-01, 2.186880360E+05
         8, 8.100000024E-01, 0.000000000E+00, 6.930415941E+04, 8.328086251E-01, 1.424572164E+02, 2.597100288E-01, 2.187116088E+05
         9, 8.059999943E-01, 0.000000000E+00, 6.923233041E+04, 8.321871110E-01, 1.430506911E+02, 2.648831803E-01, 2.187357720E+05
        10, 8.019999862E-01, 0.000000000E+00, 6.915829105E+04, 8.315457175E-01, 1.436589430E+02, 2.710154161E-01, 2.187606411E+05
        11, 7.979999781E-01, 0.000000000E+00, 6.908177819E+04, 8.308822543E-01, 1.442842394E+02, 2.779572723E-01, 2.187863172E+05
        12, 7.940000296E-01, 0.000000000E+00, 6.900254212E+04, 8.301946059E-01, 1.449286077E+02, 2.856089049E-01, 2.188128931E+05
        13, 7.900000215E-01, 0.000000000E+00, 6.892034898E+04, 8.294807809E-01, 1.455938915E+02, 2.938860710E-01, 2.188404560E+05
        14, 7.860000134E-01, 0.000000000E+00, 6.883496848E+04, 8.287387928E-01, 1.462818170E+02, 3.027346149E-01, 2.188690896E+05
        15, 7.820000052E-01, 0.000000000E+00, 6.874617493E+04, 8.279666853E-01, 1.469940273E+02, 3.121100658E-01, 2.188988764E+05
        16, 7.779999971E-01, 0.000000000E+00, 6.865374343E+04, 8.271624970E-01, 1.477321072E+02, 3.219865881E-01, 2.189298977E+05
        17, 7.739999890E-01, 0.000000000E+00, 6.855744616E+04, 8.263242284E-01, 1.484976103E+02, 3.323831323E-01, 2.189622359E+05
        18, 7.699999809E-01, 0.000000000E+00, 6.845706389E+04, 8.254499588E-01, 1.492920091E+02, 3.430861774E-01, 2.189959714E+05
        19, 7.660000324E-01, 0.000000000E+00, 6.835236600E+04, 8.245376166E-01, 1.501167200E+02, 3.541778091E-01, 2.190311847E+05
        20, 7.620000243E-01, 0.000000000E+00, 6.824312432E+04, 8.235851840E-01, 1.509731928E+02, 3.656368190E-01, 2.190679594E+05
        21, 7.580000162E-01, 0.000000000E+00, 6.812910724E+04, 8.225906085E-01, 1.518628692E+02, 3.774378477E-01, 2.191063814E+05
        22, 7.540000081E-01, 0.000000000E+00, 6.801008020E+04, 8.215518072E-01, 1.527871771E+02, 3.895522424E-01, 2.191465382E+05
        23, 7.500000000E-01, 0.000000000E+00, 6.788580630E+04, 8.204666706E-01, 1.537475244E+02, 4.019480557E-01, 2.191885188E+05
        24, 7.459999919E-01, 0.000000000E+00, 6.775604714E+04, 8.193330708E-01, 1.547452916E+02, 4.145894860E-01, 2.192324138E+05
        25, 7.419999838E-01, 0.000000000E+00, 6.762056413E+04, 8.181488724E-01, 1.557818229E+02, 4.274361917E-01, 2.192783148E+05
        26, 7.379999757E-01, 0.000000000E+00, 6.747911999E+04, 8.169119455E-01, 1.568584145E+02, 4.404431228E-01, 2.193263143E+05
        27, 7.340000272E-01, 0.000000000E+00, 6.733147986E+04, 8.156201749E-01, 1.579763045E+02, 4.535618441E-01, 2.193765049E+05
        28, 7.300000191E-01, 0.000000000E+00, 6.717741108E+04, 8.142714538E-01, 1.591366691E+02, 4.667442261E-01, 2.194289794E+05
        29, 7.260000110E-01, 0.000000000E+00, 6.701668056E+04, 8.128636567E-01, 1.603406321E+02, 4.799475175E-01, 2.194838315E+05
