cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.379999995E-01, 0.000000000E+00, 7.674662629E+04, 9.195455769E-01, 1.363173701E+02, 2.694852038E-01, 2.184675274E+05
         2, 8.339999914E-01, 0.000000000E+00, 7.671863000E+04, 9.195469873E-01, 1.371015571E+02, 2.455172716E-01, 2.184981012E+05
         3, 8.299999833E-01, 0.000000000E+00, 7.665871206E+04, 9.190509982E-01, 1.376164583E+02, 2.220766654E-01, 2.185182711E+05
         4, 8.259999752E-01, 0.000000000E+00, 7.660031565E+04, 9.185585115E-01, 1.380959904E+02, 2.114495553E-01, 2.185371243E+05
         5, 8.220000267E-01, 0.000000000E+00, 7.654211717E+04, 9.180625709E-01, 1.385609719E+02, 2.075658873E-01, 2.185554684E+05
         6, 8.180000186E-01, 0.000000000E+00, 7.648334412E+04, 9.175587963E-01, 1.390227369E+02, 2.074230262E-01, 2.185737470E+05
         7, 8.140000105E-01, 0.000000000E+00, 7.642349501E+04, 9.170440176E-01, 1.394878332E+02, 2.095063079E-01, 2.185922190E+05
         8, 8.100000024E-01, 0.000000000E+00, 7.636220876E+04, 9.165157144E-01, 1.399603838E+02, 2.130354997E-01, 2.186110503E+05
         9, 8.059999943E-01, 0.000000000E+00, 7.629919762E+04, 9.159717158E-01, 1.404432641E+02, 2.175970811E-01, 2.186303591E+05
        10, 8.019999862E-01, 0.000000000E+00, 7.623421494E+04, 9.154100642E-01, 1.409386863E+02, 2.229565776E-01, 2.186502386E+05
        11, 7.979999781E-01, 0.000000000E+00, 7.616704431E+04, 9.148289981E-01, 1.414484640E+02, 2.289646109E-01, 2.186707673E+05
        12, 7.940000296E-01, 0.000000000E+00, 7.609747546E+04, 9.142267436E-01, 1.419741970E+02, 2.355502665E-01, 2.186920161E+05
        13, 7.900000215E-01, 0.000000000E+00, 7.602530456E+04, 9.136015611E-01, 1.425173705E+02, 2.426770845E-01, 2.187140527E+05
        14, 7.860000134E-01, 0.000000000E+00, 7.595033685E+04, 9.129517895E-01, 1.430793848E+02, 2.503007553E-01, 2.187369422E+05
        15, 7.820000052E-01, 0.000000000E+00, 7.587237300E+04, 9.122757398E-01, 1.436616827E+02, 2.583970962E-01, 2.187607529E+05
